ID,eventName,signYear,endYearEstimated,signWithCountry,type,category
164,defense cooperation agreement,1997,2010,Namibia,general,DCA
123,defense cooperation agreement,1997,2010,South Africa,general,DCA
164,defense cooperation agreement,2000,2010,Lesotho,general,DCA
98,defense cooperation agreement,2000,2010,South Africa,general,DCA
164,defense cooperation agreement,2000,2010,Botswana,sector,COMMISSION
22,defense cooperation agreement,2000,2010,South Africa,sector,COMMISSION
164,defense cooperation agreement,1998,2004,Algeria,sector,PROCUREMENT
2,defense cooperation agreement,1998,2004,South Africa,sector,PROCUREMENT
164,defense cooperation agreement,2000,2006,Algeria,general,DCA
2,defense cooperation agreement,2000,2006,South Africa,general,DCA
164,defense cooperation agreement,2005,2010,Tunisia,general,DCA
182,defense cooperation agreement,2005,2010,South Africa,general,DCA
164,defense cooperation agreement,2007,2010,Sudan,general,DCA
168,defense cooperation agreement,2007,2010,South Africa,general,DCA
164,defense cooperation agreement,2004,2010,Iran,general,DCA
81,defense cooperation agreement,2004,2010,South Africa,general,DCA
164,defense cooperation agreement,2000,2010,Jordan,general,DIC
88,defense cooperation agreement,2000,2010,South Africa,general,DIC
164,defense cooperation agreement,2003,2010,Saudi Arabia,general,DCA
154,defense cooperation agreement,2003,2010,South Africa,general,DCA
164,defense cooperation agreement,2002,2010,Kuwait,general,DCA
93,defense cooperation agreement,2002,2010,South Africa,general,DCA
164,defense cooperation agreement,2002,2010,Qatar,general,DCA
144,defense cooperation agreement,2002,2010,South Africa,general,DCA
164,defense cooperation agreement,2008,2010,Qatar,sector,COMMISSION
144,defense cooperation agreement,2008,2010,South Africa,sector,COMMISSION
164,defense cooperation agreement,1999,2009,United Arab Emirates,general,DCA
188,defense cooperation agreement,1999,2009,South Africa,general,DCA
164,defense cooperation agreement,2001,2010,China,general,DCA
35,defense cooperation agreement,2001,2010,South Africa,general,DCA
164,defense cooperation agreement,1996,2002,India,sector,PROCUREMENT
79,defense cooperation agreement,1996,2002,South Africa,sector,PROCUREMENT
164,defense cooperation agreement,2000,2010,India,general,DCA
79,defense cooperation agreement,2000,2010,South Africa,general,DCA
164,defense cooperation agreement,2003,2010,India,sector,PROCUREMENT
79,defense cooperation agreement,2003,2010,South Africa,sector,PROCUREMENT
164,defense cooperation agreement,1998,2008,Pakistan,general,DCA
134,defense cooperation agreement,1998,2008,South Africa,general,DCA
164,defense cooperation agreement,2006,2010,Vietnam,general,DCA
195,defense cooperation agreement,2006,2010,South Africa,general,DCA
164,defense cooperation agreement,1996,2010,Malaysia,general,DCA
107,defense cooperation agreement,1996,2010,South Africa,general,DCA
164,defense cooperation agreement,1997,2003,Singapore,general,DCA
159,defense cooperation agreement,1997,2003,South Africa,general,DCA
164,defense cooperation agreement,1998,2004,Singapore,sector,TREX
159,defense cooperation agreement,1998,2004,South Africa,sector,TREX
164,defense cooperation agreement,2008,2010,Indonesia,general,DCA
80,defense cooperation agreement,2008,2010,South Africa,general,DCA
157,defense cooperation agreement,2009,2010,United Arab Emirates,general,DCA
188,defense cooperation agreement,2009,2010,Seychelles,general,DCA
120,defense cooperation agreement,2010,2010,Qatar,sector,TREX
144,defense cooperation agreement,2010,2010,Morocco,sector,TREX
120,defense cooperation agreement,2006,2010,United Arab Emirates,sector,TREX
188,defense cooperation agreement,2006,2010,Morocco,sector,TREX
2,defense cooperation agreement,1983,2010,Tunisia,general,DCA
182,defense cooperation agreement,1983,2010,Algeria,general,DCA
2,defense cooperation agreement,2001,2007,Tunisia,general,DCA
182,defense cooperation agreement,2001,2007,Algeria,general,DCA
2,defense cooperation agreement,2003,2009,Turkey,general,DCA
183,defense cooperation agreement,2003,2009,Algeria,general,DCA
2,defense cooperation agreement,2009,2010,Turkey,sector,TREX
183,defense cooperation agreement,2009,2010,Algeria,sector,TREX
2,defense cooperation agreement,2008,2010,Vietnam,sector,TREX
195,defense cooperation agreement,2008,2010,Algeria,sector,TREX
182,defense cooperation agreement,1990,2010,Turkey,general,DCA
183,defense cooperation agreement,1990,2010,Tunisia,general,DCA
182,defense cooperation agreement,1999,2005,Turkey,general,DCA
183,defense cooperation agreement,1999,2005,Tunisia,general,DCA
182,defense cooperation agreement,2001,2007,Egypt,sector,TREX
53,defense cooperation agreement,2001,2007,Tunisia,sector,TREX
100,defense cooperation agreement,1985,1991,Sudan,general,DCA
168,defense cooperation agreement,1985,1991,Libya,general,DCA
168,defense cooperation agreement,2008,2010,Iran,general,DCA
81,defense cooperation agreement,2008,2010,Sudan,general,DCA
168,defense cooperation agreement,1998,2004,Syria,general,DCA
173,defense cooperation agreement,1998,2004,Sudan,general,DCA
168,defense cooperation agreement,2007,2010,China,general,DCA
35,defense cooperation agreement,2007,2010,Sudan,general,DCA
168,defense cooperation agreement,2005,2010,Pakistan,general,DCA
134,defense cooperation agreement,2005,2010,Sudan,general,DCA
168,defense cooperation agreement,2004,2010,Malaysia,general,DCA
107,defense cooperation agreement,2004,2010,Sudan,general,DCA
81,defense cooperation agreement,2008,2010,Iraq,general,DCA
82,defense cooperation agreement,2008,2010,Iran,general,DCA
81,defense cooperation agreement,1997,2003,Syria,general,DCA
173,defense cooperation agreement,1997,2003,Iran,general,DCA
81,defense cooperation agreement,2007,2010,Syria,general,DCA
173,defense cooperation agreement,2007,2010,Iran,general,DCA
81,defense cooperation agreement,2009,2010,Syria,sector,COMMISSION
173,defense cooperation agreement,2009,2010,Iran,sector,COMMISSION
81,defense cooperation agreement,2008,2010,Lebanon,sector,PROCUREMENT
97,defense cooperation agreement,2008,2010,Iran,sector,PROCUREMENT
81,defense cooperation agreement,2002,2008,Kuwait,general,DCA
93,defense cooperation agreement,2002,2008,Iran,general,DCA
81,defense cooperation agreement,2010,2010,Qatar,general,DCA
144,defense cooperation agreement,2010,2010,Iran,general,DCA
81,defense cooperation agreement,1998,2004,Oman,sector,TREX
133,defense cooperation agreement,1998,2004,Iran,sector,TREX
81,defense cooperation agreement,2010,2010,Oman,general,DCA
133,defense cooperation agreement,2010,2010,Iran,general,DCA
81,defense cooperation agreement,1998,2004,Tajikistan,general,DCA
175,defense cooperation agreement,1998,2004,Iran,general,DCA
81,defense cooperation agreement,2005,2010,Tajikistan,general,DCA
175,defense cooperation agreement,2005,2010,Iran,general,DCA
81,defense cooperation agreement,2010,2010,Tajikistan,general,DCA
175,defense cooperation agreement,2010,2010,Iran,general,DCA
81,defense cooperation agreement,1990,2000,China,sector,RESEARCH
35,defense cooperation agreement,1990,2000,Iran,sector,RESEARCH
81,defense cooperation agreement,1989,1995,North Korea,general,DCA
51,defense cooperation agreement,1989,1995,Iran,general,DCA
81,defense cooperation agreement,2001,2007,India,general,DCA
79,defense cooperation agreement,2001,2007,Iran,general,DCA
81,defense cooperation agreement,2003,2009,India,general,DCA
79,defense cooperation agreement,2003,2009,Iran,general,DCA
81,defense cooperation agreement,1989,1995,Pakistan,general,DCA
134,defense cooperation agreement,1989,1995,Iran,general,DCA
81,defense cooperation agreement,2002,2008,Pakistan,general,DCA
134,defense cooperation agreement,2002,2008,Iran,general,DCA
81,defense cooperation agreement,2003,2009,Pakistan,general,DCA
134,defense cooperation agreement,2003,2009,Iran,general,DCA
183,defense cooperation agreement,2009,2010,Iraq,general,DCA
82,defense cooperation agreement,2009,2010,Turkey,general,DCA
183,defense cooperation agreement,1991,1997,Egypt,general,DCA
53,defense cooperation agreement,1991,1997,Turkey,general,DCA
183,defense cooperation agreement,2009,2010,Egypt,general,DCA
53,defense cooperation agreement,2009,2010,Turkey,general,DCA
183,defense cooperation agreement,2002,2008,Syria,general,DCA
173,defense cooperation agreement,2002,2008,Turkey,general,DCA
183,defense cooperation agreement,2009,2010,Syria,general,DIC
173,defense cooperation agreement,2009,2010,Turkey,general,DIC
183,defense cooperation agreement,2009,2010,Lebanon,sector,TREX
97,defense cooperation agreement,2009,2010,Turkey,sector,TREX
183,defense cooperation agreement,2010,2010,Lebanon,general,DCA
97,defense cooperation agreement,2010,2010,Turkey,general,DCA
183,defense cooperation agreement,1984,1990,Jordan,sector,TREX
88,defense cooperation agreement,1984,1990,Turkey,sector,TREX
183,defense cooperation agreement,1996,2002,Jordan,sector,TREX
88,defense cooperation agreement,1996,2002,Turkey,sector,TREX
183,defense cooperation agreement,1996,2002,Israel,general,DCA
84,defense cooperation agreement,1996,2002,Turkey,general,DCA
183,defense cooperation agreement,1996,2002,Israel,sector,RESEARCH
84,defense cooperation agreement,1996,2002,Turkey,sector,RESEARCH
183,defense cooperation agreement,2010,2010,Saudi Arabia,general,DCA
154,defense cooperation agreement,2010,2010,Turkey,general,DCA
183,defense cooperation agreement,2007,2010,Bahrain,general,DCA
12,defense cooperation agreement,2007,2010,Turkey,general,DCA
183,defense cooperation agreement,2007,2010,Qatar,general,DCA
144,defense cooperation agreement,2007,2010,Turkey,general,DCA
183,defense cooperation agreement,2002,2008,United Arab Emirates,sector,TREX
188,defense cooperation agreement,2002,2008,Turkey,sector,TREX
183,defense cooperation agreement,2001,2010,Oman,sector,TREX
133,defense cooperation agreement,2001,2010,Turkey,sector,TREX
183,defense cooperation agreement,2003,2010,Afghanistan,general,DCA
0,defense cooperation agreement,2003,2010,Turkey,general,DCA
183,defense cooperation agreement,2003,2010,Afghanistan,sector,TREX
0,defense cooperation agreement,2003,2010,Turkey,sector,TREX
183,defense cooperation agreement,1992,2010,Turkmenistan,sector,TREX
184,defense cooperation agreement,1992,2010,Turkey,sector,TREX
183,defense cooperation agreement,2000,2006,Kyrgyzstan,general,DCA
94,defense cooperation agreement,2000,2006,Turkey,general,DCA
183,defense cooperation agreement,2008,2010,Kyrgyzstan,general,DCA
94,defense cooperation agreement,2008,2010,Turkey,general,DCA
183,defense cooperation agreement,1993,2010,Kazakhstan,sector,TREX
89,defense cooperation agreement,1993,2010,Turkey,sector,TREX
183,defense cooperation agreement,1994,2010,Kazakhstan,general,DCA
89,defense cooperation agreement,1994,2010,Turkey,general,DCA
183,defense cooperation agreement,1996,2010,Kazakhstan,sector,TREX
89,defense cooperation agreement,1996,2010,Turkey,sector,TREX
183,defense cooperation agreement,1996,2010,Kazakhstan,general,DIC
89,defense cooperation agreement,1996,2010,Turkey,general,DIC
183,defense cooperation agreement,2001,2007,Mongolia,general,DIC
118,defense cooperation agreement,2001,2007,Turkey,general,DIC
183,defense cooperation agreement,1999,2010,South Korea,general,DCA
145,defense cooperation agreement,1999,2010,Turkey,general,DCA
183,defense cooperation agreement,1999,2010,South Korea,sector,TREX
145,defense cooperation agreement,1999,2010,Turkey,sector,TREX
183,defense cooperation agreement,2006,2010,South Korea,general,DIC
145,defense cooperation agreement,2006,2010,Turkey,general,DIC
183,defense cooperation agreement,1987,1993,Pakistan,general,DIC
134,defense cooperation agreement,1987,1993,Turkey,general,DIC
183,defense cooperation agreement,1993,1999,Pakistan,general,DIC
134,defense cooperation agreement,1993,1999,Turkey,general,DIC
183,defense cooperation agreement,1995,2001,Pakistan,general,DIC
134,defense cooperation agreement,1995,2001,Turkey,general,DIC
183,defense cooperation agreement,2001,2010,Pakistan,general,DCA
134,defense cooperation agreement,2001,2010,Turkey,general,DCA
183,defense cooperation agreement,2004,2010,Pakistan,general,DIC
134,defense cooperation agreement,2004,2010,Turkey,general,DIC
183,defense cooperation agreement,1981,2010,Bangladesh,sector,TREX
13,defense cooperation agreement,1981,2010,Turkey,sector,TREX
183,defense cooperation agreement,1997,2010,Bangladesh,general,DIC
13,defense cooperation agreement,1997,2010,Turkey,general,DIC
183,defense cooperation agreement,2002,2010,Bangladesh,general,DCA
13,defense cooperation agreement,2002,2010,Turkey,general,DCA
183,defense cooperation agreement,2010,2010,Maldives,general,DCA
108,defense cooperation agreement,2010,2010,Turkey,general,DCA
183,defense cooperation agreement,1984,1990,Malaysia,sector,TREX
107,defense cooperation agreement,1984,1990,Turkey,sector,TREX
183,defense cooperation agreement,1999,2005,Malaysia,general,DIC
107,defense cooperation agreement,1999,2005,Turkey,general,DIC
183,defense cooperation agreement,1991,1997,Singapore,sector,TREX
159,defense cooperation agreement,1991,1997,Turkey,sector,TREX
183,defense cooperation agreement,2010,2010,Indonesia,general,DIC
80,defense cooperation agreement,2010,2010,Turkey,general,DIC
183,defense cooperation agreement,2006,2010,Australia,general,DCA
8,defense cooperation agreement,2006,2010,Turkey,general,DCA
82,defense cooperation agreement,2009,2010,Egypt,general,DCA
53,defense cooperation agreement,2009,2010,Iraq,general,DCA
82,defense cooperation agreement,2010,2010,Jordan,sector,TREX
88,defense cooperation agreement,2010,2010,Iraq,sector,TREX
53,defense cooperation agreement,1993,1999,Saudi Arabia,sector,TREX
154,defense cooperation agreement,1993,1999,Egypt,sector,TREX
53,defense cooperation agreement,1987,1993,Kuwait,sector,TREX
93,defense cooperation agreement,1987,1993,Egypt,sector,TREX
53,defense cooperation agreement,2009,2010,South Korea,general,DIC
145,defense cooperation agreement,2009,2010,Egypt,general,DIC
53,defense cooperation agreement,2008,2010,India,sector,TREX
79,defense cooperation agreement,2008,2010,Egypt,sector,TREX
53,defense cooperation agreement,2002,2008,Pakistan,sector,COMMISSION
134,defense cooperation agreement,2002,2008,Egypt,sector,COMMISSION
97,defense cooperation agreement,2010,2010,Jordan,general,DCA
88,defense cooperation agreement,2010,2010,Lebanon,general,DCA
88,defense cooperation agreement,2006,2010,Yemen,general,DCA
196,defense cooperation agreement,2006,2010,Jordan,general,DCA
88,defense cooperation agreement,2009,2010,China,general,DCA
35,defense cooperation agreement,2009,2010,Jordan,general,DCA
88,defense cooperation agreement,2009,2010,South Korea,general,DCA
